f_60,f_120,f_180,f_240,f_300,f_360,f_420,f_480,f_540,f_600,f_660,f_720,f_780,f_840,f_900,f_960,f_1020,f_1080,f_1140,f_1200,device
0.13815506520820564,0.0,0.02233643894164294,0.00893020671047706,0.02036459088749278,0.005098209050149662,0.0068322942434819334,0.0,0.004500298238789122,0.0042391988800510195,0.0038001911330522043,0.0,0.0033990298593840514,0.002673074961452784,0.002864313104546086,0.0,0.0,0.0025440564306659086,0.003051036999113912,0.002907181159121782,airConditioner
0.15157757195198585,0.0,0.013353929527000066,0.0,0.020887884332247905,0.00206993365883441,0.0,0.0009166326739059474,0.0,0.0007999999999999995,0.0,0.0008989030885185095,0.0010338623553391962,0.0008508057990975604,0.0003588038676279908,0.0,0.0,0.0004558755218064891,0.0006947385636438446,0.0008369087449784702,airConditioner
0.15058419036705492,0.032858981836318274,0.0,0.008184635346606288,0.01689267164839417,0.004190805509209019,0.005138249136939574,0.003413404603326059,0.0,0.0028942923331217434,0.0029833009831211625,0.002439783646777491,0.0,0.0026197126263345838,0.0,0.0018913790608090135,0.0019401462482402855,0.0,0.002508270698713156,0.0,airConditioner
0.13300723127171504,0.0,0.013980770479561007,0.0,0.022401412668083768,0.008151675379596377,0.0070333111004890906,0.006086817680769998,0.004705074393344965,0.004087052727822337,0.0,0.004377331721559646,0.0,0.0037985259525639727,0.0,0.003624229698914106,0.0,0.0029590074822983398,0.0031560709058366847,0.003408825320702804,airConditioner
0.12699248150056508,0.019073350060768927,0.0,0.0,0.02314381633883717,0.0,0.0,0.006276162399709285,0.0057798611210515835,0.0,0.0,0.004739179261418019,0.0,0.004428555057909469,0.003747816892768454,0.0,0.003843045487790216,0.003712226807895371,0.003749517949270386,0.0,airConditioner
0.14261071466817254,0.03528800762017933,0.022192316665532657,0.010704600759634668,0.01924703186847836,0.007775188815031349,0.00696275829733469,0.0046481147211564515,0.004710315186040459,0.0038731898998112624,0.004183427092780214,0.0035920404555431482,0.0037576983652606224,0.003128601022495331,0.0035079395152331004,0.0028973933010746932,0.0030880114026456485,0.00295430698717828,0.003132372246539979,0.0,airConditioner
0.15218818542942472,0.0,0.013136790491870191,0.006815261777404429,0.022295283973281545,0.0,0.0029320791920289598,0.0028734958527707687,0.0018700994417636405,0.0021748536640234174,0.001351381351361751,0.0,0.0015835110074139244,0.0,0.0011346526596281658,0.0011955990072595056,0.0,0.0016095377963590584,0.0016494347188980726,0.0013648698328161107,airConditioner
0.14706910642672288,0.0,0.0,0.0,0.01980109440079203,0.0048340138621073845,0.0037456693304648253,0.003157129242552231,0.002281455463866809,0.0021501323482959085,0.0019582408074448132,0.0,0.0026359216487358466,0.001782205428341538,0.0,0.0017308054808060724,0.0017834592884981618,0.0,0.001172001273587235,0.0017479446951128433,airConditioner
0.13381683989480286,0.04045675375767909,0.017225538425602784,0.0,0.021045601446907217,0.0,0.0,0.006242695032374936,0.00544047079698621,0.005200000000000003,0.0050940988241333475,0.0,0.004275100079688794,0.004442042312504396,0.0040032700127641905,0.0,0.0,0.003556090485755044,0.0,0.003486113725186813,airConditioner
0.12767693056032003,0.0,0.0,0.0,0.025381000003399216,0.00975562578937886,0.008190144765048767,0.0,0.0060606207498808415,0.0052684722643286264,0.005554241367604995,0.00484912911683239,0.0,0.004941853814356783,0.004580186905559616,0.004098246040486667,0.00412768866279495,0.0,0.004086340147642822,0.004042832071241477,airConditioner
0.13671999343110228,0.0,0.020240885839377987,0.010607115486153913,0.018634740406476624,0.0064035615296814796,0.007224396697395826,0.00537028062950573,0.004896976454105581,0.003816419080074085,0.0037868664627869132,0.0,0.003259941259234311,0.0,0.0032189263921309818,0.0032435291720304656,0.0,0.0030583979054687425,0.0,0.0,airConditioner
0.1516495739161318,0.0,0.016301177787583457,0.005338627370360432,0.023439034576051627,0.0021130928411822888,0.0021480615603749857,0.0013072306743494174,0.001362888685329748,0.0,0.0,0.0014646427087264366,0.0008983126116064701,0.0007008620074690978,0.0010131722134836126,0.0,0.001579856944169305,0.0008269506270215246,0.0010414300034411075,0.0012990318943106424,airConditioner
0.15188707417495778,0.02919233098628785,0.0,0.006232672244667328,0.020697383308273136,0.0035526005968179327,0.003912763599904447,0.0,0.0024830688652833265,0.0,0.0021866241756704433,0.0021515103277822334,0.0,0.0,0.0012772387173626634,0.0017151198936037936,0.0016478299636129628,0.00174296216752061,0.0,0.0013431140029696296,airConditioner
0.13421765295253635,0.014273103964920217,0.013407515195440946,0.0,0.020358292770170157,0.007273272530964171,0.0,0.0049688116588849736,0.0,0.004672962686325211,0.004540613583019595,0.0039634713249518585,0.0,0.0,0.0035249438664131964,0.0037168115774913607,0.0,0.0033010891454211834,0.003526565241833535,0.00336944645104323,airConditioner
0.12644099514537013,0.0,0.0,0.0,0.025955783565775548,0.0,0.00850826440630511,0.008105352326385403,0.006375644078605559,0.006168615028488935,0.0,0.004827973040785292,0.0,0.0,0.0,0.0040148741517176375,0.004506734646542699,0.004215232765374766,0.0,0.0,airConditioner
0.13835852646532232,0.03820486891959522,0.0,0.011819282504092794,0.017356562682548,0.0076932488609746195,0.00793889785007023,0.00514006489058877,0.0050168861997908895,0.004288029850642366,0.004346114747672823,0.0,0.003746880629896348,0.0037720862050322707,0.003291234108835694,0.0,0.0035551276939846522,0.0033718550312348138,0.0,0.003149778659967169,airConditioner
0.14985001215213173,0.0,0.014585649891142628,0.007011372000674747,0.023119520931988446,0.0032044931431177244,0.0,0.0023857592980863034,0.0021436538964424243,0.0023112888620235575,0.0,0.0018690807013486985,0.0,0.0,0.0017866838149786688,0.0019643325581480842,0.0012354325485594644,0.0013503759260972154,0.0015772236058692014,0.0,airConditioner
0.1477501172324857,0.0,0.014601072628561808,0.0,0.02046361897344122,0.0037885417909038184,0.003500693882195616,0.0029764285926564844,0.002790331837196959,0.001980706944502391,0.0020337388636704114,0.002166710045011804,0.0,0.001722907564352028,0.0016642770807520036,0.0019622167403027815,0.0,0.0016490622344454181,0.0016533919551214979,0.0017193456923170539,airConditioner
0.13688776810342954,0.04252036343419138,0.017242551823910553,0.0,0.01889733912214837,0.0,0.00759407634631038,0.006212208306622927,0.0,0.004412346314604055,0.00484490662014466,0.0,0.0,0.003983466084079786,0.0036128271549486003,0.00368572205653282,0.003929633759524628,0.0037378555232181767,0.0,0.0034654027990897234,airConditioner
0.12689391337166042,0.0,0.0,0.0,0.02666719768573885,0.0,0.008134993788928692,0.0,0.006279917478164307,0.005268472264328626,0.005274535653497333,0.005244677053687075,0.0,0.00438612537314426,0.0,0.00438344482286204,0.004046363646292905,0.0,0.004240074731015311,0.0,airConditioner
0.1362433541223561,0.0,0.018127422850874875,0.0,0.016604914125943213,0.006547724678884228,0.006605156343056036,0.005960358552350256,0.003981693438655122,0.0037069409212745403,0.0035699540197087613,0.0036049197851528224,0.0,0.0032883793727976284,0.0026859857385717867,0.0,0.002557721094876562,0.0028248924121746072,0.0024002192231157705,0.0,airConditioner
0.15213098361301805,0.02612039400354156,0.015885185884479607,0.0,0.02265353382029911,0.0026948733757188766,0.0,0.0022324994003744374,0.00183202730568804,0.00111427106217473,0.001931874765118334,0.0014950363242706697,0.0,0.0014737416399287924,0.0011991053118226482,0.0016361209329963469,0.000858244036527371,0.001239777579779157,0.0,0.0,airConditioner
0.15149839323176756,0.0,0.012219748492965681,0.007046585965591965,0.019711625957601234,0.004355271012341084,0.0033586448897880454,0.0027477994317770264,0.0025713654469810975,0.0014773120118788737,0.0018089464602386888,0.0016839430772231448,0.0012619171566488896,0.0010287771732383827,0.001300695918326841,0.0012651197193702093,0.0,0.001443187605031266,0.0,0.0011616301488290163,airConditioner
0.13528179765529885,0.014404736884591793,0.013023813582816006,0.0,0.01710245578465094,0.0,0.005906032298295647,0.004459427788748616,0.00437084650081906,0.0,0.003983159309264631,0.003740568015832479,0.004386017892676038,0.0035215937083168973,0.0032095312774358714,0.0,0.0030129720590326182,0.0030094946251731903,0.0,0.0031908936010902568,airConditioner
0.12858331999758954,0.0,0.017684912278887174,0.0,0.026988473643106414,0.008983739783072786,0.009602471121297794,0.007921374278312507,0.006607622939821217,0.0,0.005246369891187788,0.0,0.004677844871589691,0.00488604520600723,0.00470758688062868,0.004519709125285103,0.0042633588685841925,0.0,0.0037913200186140182,0.004154116175769953,airConditioner
0.13682462497514478,0.03877276206605198,0.0,0.01226570273076931,0.014577783630383376,0.008250424347232976,0.007414933483798586,0.0,0.005275828653090953,0.004336265674517646,0.0,0.004258966507808493,0.0037688902417332376,0.004239308226585284,0.003535113404848072,0.0033854365303790496,0.0,0.0,0.003344286006542529,0.0033053888628647326,airConditioner
0.14765765141083678,0.0,0.013685673134225838,0.0058877959776098285,0.023080553304807374,0.0,0.0032572701585299774,0.003125837243490894,0.0028873993944520298,0.0018784560915296846,0.001964916762499267,0.0,0.0018660431803862534,0.0017003657897040458,0.001991355720621816,0.0,0.0015722744884300614,0.001680311826631211,0.0012351658982681741,0.0018664890938051202,airConditioner
0.15004175275811515,0.0,0.015834499281337205,0.006722111600129959,0.021029605031974298,0.003009083968549783,0.0038259629416658603,0.0,0.0029419959045907797,0.002828263013793078,0.0024266430623014106,0.002097275657618368,0.0,0.001968216924360363,0.0020203226096458513,0.0,0.0016004060395597803,0.001362327386431582,0.0015608793694987292,0.0,airConditioner
0.13937661576728957,0.0404696548163565,0.015600864145653386,0.0,0.016017028280930788,0.0,0.0,0.006541561944933334,0.005523426049547563,0.0,0.004823237098281463,0.004441103868405333,0.00438909350953846,0.0,0.0036493224195692352,0.0037760818510743656,0.0036357475597538925,0.003660319192219153,0.0,0.0,airConditioner
0.12627745097177417,0.0,0.015996645703707797,0.014335243345572578,0.027179092255005113,0.009563734113359354,0.008701841804643765,0.0,0.0,0.005925094624604351,0.0,0.005011510735924283,0.004466125797307777,0.004227189572349233,0.004232382072389311,0.0,0.004248726111382658,0.0038323357621982013,0.0036005971186490685,0.0,airConditioner
0.13563398538678767,0.0,0.019688764099109336,0.010007680011112447,0.013053842628833894,0.0,0.005068000492810722,0.004498819613467442,0.0,0.0036643143969916146,0.0,0.0030859586509187457,0.003473231113992721,0.0,0.002973099652308557,0.002766359916021422,0.0,0.00263867652795568,0.0,0.002734380177332579,airConditioner
0.15169441846388837,0.030120541619337228,0.0,0.0,0.024112914105623537,0.004074537335064161,0.0037639055124721833,0.0035795058795225028,0.0026257738235785887,0.0022641554716935856,0.0,0.001830637845506417,0.0,0.0016003190499215309,0.0016546404590604832,0.0014688535823222182,0.001486642848656101,0.0013581230561486965,0.001726805990621528,0.0017158873684920588,airConditioner
0.15169456935960976,0.0,0.011093249741374139,0.004485060378170071,0.02046564823687933,0.0,0.003585347253309231,0.002302293758545223,0.0015631279498754182,0.0,0.0017807480003523774,0.0009013037249035827,0.0007472667557338733,0.0,0.0,0.0010310552512623283,0.0,0.0,0.001177508461390933,0.0010311378789741384,airConditioner
0.1365805964627802,0.0,0.01340425284497416,0.010566533154384888,0.015707476331886523,0.008628470559822361,0.0060918250087525425,0.004951034495908838,0.004683677391886269,0.00409824372680762,0.0045595833191249685,0.0035099635529107108,0.0035171366075969963,0.0,0.0029859818693910873,0.0,0.0030566742417733545,0.0030399383936033993,0.0032651290707858788,0.003244497085991511,airConditioner
0.1282456354703597,0.04439401402785325,0.018997244348730142,0.0,0.03038787713343055,0.0,0.009560999059302707,0.0073857391634954165,0.0,0.0065958611681250865,0.005541938936512365,0.004629620406727178,0.0,0.004849193983421148,0.0,0.004063309245082607,0.003781348875158144,0.0,0.004206307964853398,0.0,airConditioner
0.13426353198643928,0.0,0.02402672084851441,0.0,0.012610672521112863,0.008420058179781866,0.0,0.006635327853977298,0.0,0.004816653810513118,0.004528790942426249,0.004024175203203188,0.0,0.0041205518666194325,0.003629401524549265,0.003525905218517121,0.0,0.003314519781530923,0.0,0.003345335663023661,airConditioner
0.14628820001673443,0.0,0.012118030833910822,0.0,0.02554385462808768,0.004833268427340086,0.0,0.002437450302018035,0.0,0.0019972332011440534,0.0017519099673263714,0.0,0.0018834005840514937,0.001569740141722151,0.001464908877157876,0.0,0.0,0.001442739879228862,0.0015037525022439746,0.0,airConditioner
0.15164936569684218,0.027209231431014783,0.014480936476335589,0.0,0.023366301326416688,0.0022012074602407723,0.0031779121406681713,0.0015304286105950673,0.0029141030722461257,0.0023795320764465095,0.002421748598280614,0.0017329069419370962,0.0012402208667175335,0.0010174479876804742,0.0018409303528947826,0.0,0.0,0.0012885305429843948,0.0,0.0014032324265873402,airConditioner
0.14074645038177436,0.03454257383135207,0.014465967458456479,0.0,0.014908430806747816,0.006910866102364027,0.0,0.00553326908709818,0.005179685234143144,0.0,0.004390392950607218,0.0035731420111118134,0.0,0.004095284245437325,0.0,0.00335280020781392,0.0,0.0032455826823131833,0.002933066523322391,0.002911448996061322,airConditioner
0.12716950718114475,0.016975350920227526,0.015185978977531538,0.01410486483422225,0.029553959812656103,0.0,0.00841567311379899,0.006799925466773148,0.005673777813909131,0.0,0.005090676165874902,0.004525128507381909,0.0,0.0,0.004216114664882357,0.004094104852281026,0.0032548292420250514,0.0034649847182032416,0.0,0.0,airConditioner
0.13493907633176705,0.0,0.020849935590718714,0.010459165811552826,0.01132465049385591,0.0,0.0,0.005259041177380507,0.0050604355231933205,0.004509358906999413,0.0,0.003781355646649028,0.0036188900274551805,0.0,0.0036110470595245403,0.003125014389920341,0.0031734427934091815,0.0,0.002927084271594543,0.0,airConditioner
0.14996887309295867,0.03311981747059977,0.0,0.0,0.025133114491101127,0.006234705962524531,0.00397324481154278,0.003348662249873422,0.003237597423559597,0.0023323807579381196,0.0,0.002831749090387739,0.0,0.002512005885154053,0.0018719164466348987,0.0021820084170145037,0.0021553362052181297,0.0018092020226069799,0.0,0.0021817148275058247,airConditioner
0.15069653781958145,0.0,0.00972903563573296,0.003222382828251789,0.020759201480205384,0.0,0.0026830205277341814,0.0016949547476688418,0.0,0.0013693794214898983,0.0,0.0008924576999053757,0.0008309731207009693,0.0,0.0,0.0,0.0009833927412748044,0.0004276955162873071,0.0005674690795783852,0.0008715392036937792,airConditioner
0.13860051579757354,0.0,0.013050535350309067,0.0,0.012612658199893824,0.007949751876078147,0.0,0.004328999761270238,0.005053577232875359,0.0,0.004074050119799748,0.003447651225706671,0.0,0.003480969774724235,0.002786277999615158,0.0,0.0,0.0028221225693667662,0.0032788084307532103,0.00272335740961307,airConditioner
0.12874120217926988,0.0459601006954306,0.019316504007046254,0.0,0.03131758701922719,0.0,0.009509726385919131,0.006684247119592654,0.0,0.005972334935104653,0.00613721415252318,0.00515264672463382,0.0,0.004748637376062648,0.0,0.004415552705436697,0.0,0.004336780868541181,0.0,0.0041658769139220715,airConditioner
0.1319214699407077,0.0,0.02383256272931106,0.012099199880811247,0.011920186250814336,0.008139745043788445,0.0,0.006640943485814119,0.005729701423053042,0.004774215661285897,0.004562655489973128,0.0,0.0040111253345659105,0.0,0.003641440080861171,0.003618826471600068,0.0,0.0034466424075131736,0.003439454953894547,0.003480698984004033,airConditioner
0.14627847676839076,0.0,0.013485092655444633,0.005527426953078441,0.023881622000049188,0.003680737475775897,0.003448871151306898,0.0,0.0026264835057571486,0.0021967248348393545,0.0,0.0017203529813007482,0.0,0.0020555804309315613,0.0,0.0,0.0019870740338981075,0.0016272273286323422,0.0,0.0,airConditioner
0.15350262323917047,0.02842879969049767,0.0,0.0,0.02346201026324276,0.002630068616989582,0.0,0.0,0.0019648842691528893,0.0,0.0013868340087264466,0.0010947348219155276,0.0010830454151622597,0.0010422223403441938,0.0012046697443067187,0.0,0.0,0.0012202185811226172,0.0009882655219292308,0.0013203388063112568,airConditioner
0.14205418797196967,0.0,0.011907651736048318,0.009558505525114063,0.014742585543047032,0.0,0.0,0.004252080122482102,0.004436919104545246,0.004163879448678032,0.0033545357224135713,0.0030010285114213577,0.0028999191922486744,0.0,0.002980765776789865,0.0027678678343762988,0.00310066835656666,0.0030467918472682942,0.0027434462420305194,0.0,airConditioner
0.12683612151550877,0.017375222434899796,0.014873554746778705,0.01344337483554067,0.02989279070284435,0.007332232821034148,0.008171509991535906,0.006988122750215803,0.0,0.0,0.0049035162293487615,0.004169381254045944,0.0041704984083319584,0.0,0.003339229971908211,0.0,0.0,0.003842491578775609,0.0036160500742964496,0.0,airConditioner
0.1343318993801449,0.0,0.023352421889738958,0.0,0.011060406923783923,0.008559763753940767,0.00750219748048896,0.005892459126262645,0.0,0.004831596798688856,0.005050537082336868,0.004060761332239965,0.0038027798044728473,0.003588312951169217,0.003909339772428856,0.0,0.003168044670349067,0.003449298957877265,0.0,0.0032887603965656674,airConditioner
0.14774131312781236,0.033756545102612945,0.017854042553226437,0.007859708172390966,0.02531303804168225,0.005487698935702092,0.0,0.004996289690033558,0.0034258254130391957,0.0,0.0029717258665407885,0.002464280211878215,0.0024275782942614972,0.002220767585682116,0.0,0.0024928280192528466,0.002201971574185345,0.002276586449818171,0.0019334660345958956,0.0024701105923861572,airConditioner
0.14992043979012049,0.0,0.009175735791235701,0.0,0.021746425690631784,0.003427461516987945,0.001879125648992417,0.0012443444647057967,0.0012683502470771976,0.0007375635565834277,0.0005815644263567675,0.0005660214106357601,0.0005399650364832474,0.0005228821870290212,0.00025514186722855027,0.0,0.0006329793039645972,0.0,0.0005682886783618645,0.0,airConditioner
0.14061899155252233,0.0,0.0,0.0,0.012626362744350752,0.0,0.005779075440039968,0.006283639470673376,0.004594374863216866,0.0,0.003597766039098657,0.003913427612111492,0.0,0.003177958191205275,0.003282730851975543,0.0029362965679659114,0.0,0.0026938297099169933,0.0028181948215743064,0.0028607949454748983,airConditioner
0.1302325572131923,0.043779048678520505,0.01810422550754261,0.0,0.03038435018256921,0.010291163198428268,0.009205718244727818,0.007293178383140662,0.0,0.00616788010994645,0.005558150304893393,0.004886830248477671,0.0,0.0044528554078887275,0.004221138680241553,0.0,0.004308491263449586,0.0,0.004055966714519853,0.0037165359161152765,airConditioner
0.13105609564706075,0.0,0.023837578269582917,0.0,0.011849378587815032,0.008151333290059735,0.006778894797690227,0.0,0.005383421849369074,0.0,0.004876252881811475,0.004037561547707659,0.0038636852018898355,0.003767933216847586,0.003943014922881297,0.0032987486742611398,0.003422446045522487,0.0032493289753022223,0.0,0.003462812953368099,airConditioner
0.14621359146064575,0.0,0.015603338031345757,0.005980812382567702,0.0227309891398167,0.003588999659081492,0.00375338255285358,0.003584426719740316,0.0,0.0,0.002174250532847022,0.0021267527636392143,0.0017073282247387397,0.0,0.0016250655893993446,0.00160819317913698,0.001505428555264188,0.0,0.0016685171560741848,0.001763056341700561,airConditioner
0.15491326356982452,0.028221596398386083,0.0,0.004514793504091961,0.02115375997744426,0.0,0.0024927572732170015,0.0013320132548273833,0.001202463831307828,0.0,0.0008117278658833429,0.0004441591933438313,0.00041521938967864296,0.0,0.0008549591650082893,0.00030081780522538885,0.0,0.000808650067982793,0.00046063017584605274,0.0004982626610295901,airConditioner
0.14248783029346654,0.0,0.0,0.0,0.014545355264589818,0.0,0.004897315320589689,0.003415433893564876,0.0,0.0034258330518797285,0.002638213505299673,0.002663934367098828,0.0028370271538365036,0.0,0.002816738388586355,0.003115289267184762,0.0,0.0025547131377503694,0.002243699783269716,0.0,airConditioner
0.12788234823593278,0.0,0.014632111455725268,0.013038368742904349,0.029842068069279238,0.009007361600411141,0.008458692301013024,0.0,0.006303149772165535,0.004986867592212829,0.0049880481605126675,0.0051384959398694426,0.0040395383825307125,0.00400082885258259,0.0036689598927628756,0.0,0.004259736251807261,0.0036680682893127747,0.0,0.004140849335373952,airConditioner
0.13209665986387667,0.04127342620151076,0.02561587109526488,0.014431490053294941,0.012227412600532131,0.00788223076736864,0.0,0.006330056256870731,0.006193688499367748,0.0056142675390472765,0.0,0.004326764939495669,0.004008040609394322,0.0,0.003995431196044831,0.0038383839406650553,0.003382730571011645,0.003648536634699342,0.0036982583577977856,0.0,airConditioner
0.14520829666877763,0.03278982183122342,0.019010834097408464,0.0,0.0258078334589413,0.006634421329928391,0.005252904793753408,0.003666862369983311,0.0034159172914896736,0.0,0.003553703248547382,0.003283148012145855,0.0023711460442792133,0.0027399640824835023,0.0025419138165795135,0.0,0.002361126925770904,0.002319923556146592,0.00196778539168011,0.0,airConditioner
0.1504474491185291,0.0,0.010719893345753033,0.004268021984866211,0.02111087338343173,0.0,0.0010900581452815705,0.00111221007007352,0.0,0.0010629780296645748,0.0013149382201569195,0.0,0.0006564665003921853,0.0,0.0006528701935059841,0.0006428197190108521,0.0007095152490279191,0.0,0.0008115956740169163,0.00046244593365403675,airConditioner
0.14368526084053104,0.0344689620134144,0.0,0.0,0.014340271445529771,0.00754668511239289,0.007500961264711484,0.005817811695206481,0.004684235346337084,0.0037403743128195106,0.0,0.00328933485879591,0.0,0.002869857921790633,0.0033338095763463037,0.0030736424356453003,0.003255361326266633,0.0032584866735683215,0.002546534808709723,0.0028566155162804015,airConditioner
0.12997734123190183,0.0,0.017679951482861327,0.0,0.02930841807935645,0.0,0.008469609113745226,0.0,0.006747580788183014,0.005563571327266961,0.0,0.004566764141525751,0.0,0.0,0.004261620914235724,0.0,0.0039961406505578875,0.003723518384020097,0.0,0.003762686230366279,airConditioner
0.12909353352765793,0.0,0.020966433016231786,0.0,0.015615500923336611,0.0,0.007106051364791936,0.005246925680810074,0.005398299052405853,0.004609100468980365,0.004323362099336588,0.004058495179700286,0.003655108421127911,0.0035118151717831348,0.003515443874608987,0.0,0.002945378174324123,0.003253683505674591,0.003354259559597363,0.0,airConditioner
0.14697045079880477,0.0,0.019193002481444968,0.007096735797844952,0.023666376529678814,0.0051451824142067495,0.004449148095990929,0.0043757475555597026,0.0029528147910938313,0.0,0.0033132847791313624,0.0021094504461136934,0.002588543041561961,0.0018455783048674215,0.001925108535432831,0.0,0.0014720647885199207,0.0021647886421314014,0.0,0.0015168860914771282,airConditioner
0.1547047412595321,0.028031702350779297,0.0,0.0,0.02160799686751299,0.0,0.002424578144742527,0.0012812113618875186,0.0013089325518713011,0.0,0.0008584938782844969,0.001081833922205372,0.00040233301033872055,0.0004821777410608437,0.0004763249797893379,0.0003873216049320734,0.0007539585869964558,0.00031354082193584416,0.0008346596238372176,0.0,airConditioner
0.1430385012155961,0.010508249263461188,0.0,0.0,0.016316411717111394,0.0,0.006448986659332293,0.0,0.003919954376858608,0.003083759340083259,0.0031803331131969965,0.0026083355740132547,0.003029005963310549,0.0,0.002350659083218047,0.0,0.002330208268870965,0.0021787327511871243,0.0,0.001957804124206182,airConditioner
